CodProj;IdcSituacaoProjeto;;NomAgente;SigAgente;NumCPFCNPJ;DscChamPEDEstrategico;DscTituloProjeto;QtdMesesDuracaoPrevista;SigSegmentoSetorEletrico;SigTemaProjeto;SigFasInovacaoProjeto;SigTipoProdutoProjeto;VlrCustoTotalPrevisto;AnoCadastroPropostaProjeto;DatConclusaoProjeto;VlrCustoTotalAuditado
PD-00553-0043;EM ATRASO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Avaliação do Tratamento e Reúso de Águas nas Termelétricas;51;G;GT;PA;CM;750000;2016;;
PD-00553-0038;CONCLUÍDO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Seleção de ferramentas inteligentes para suporte à decisão de operação e manutenção de turbinas a gás;40;G;GT;PA;CM;300000;2015;04/11/2020;234836,4
PD-00553-0037;CONCLUÍDO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Resfriamento do ar de entrada de turbinas a gás;60;G;GT;PA;CM;4598046;2015;10/03/2021;5774753,16
PD-00553-0036;CONCLUÍDO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;URE Urucu;48;G;FA;PA;ME;28240000;2015;18/12/2020;1133319,07
PD-00553-0048;CONCLUÍDO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Geração de energia elétrica a partir de borras oleosas;48;G;GT;DE;CM;4149674,84;2017;19/07/2021;2300002,07
PD-00553-0049;EM ATRASO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Estudo da gaseificação de biomassa e condicionamento do gás de síntese para geração de energia elétrica;36;G;GT;DE;CM;2713987,6;2017;;2604258,3
PD-00553-0064;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Gerenciamento de Recursos Energéticos Distribuídos para Prestação de Novos Serviços à Rede Elétrica;48;G;FA;PA;CM;2819069,35;2019;;
PD-00553-0054;EM ATRASO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Disponibilidade de Biomassa para Produção de Energia;52;G;FA;PB;CM;1867000;2017;;
PD-00553-0019;CONCLUÍDO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Avaliação da geração elétrica a partir de energia solar térmica utilizando tecnologia de torre central;54;G;FA;PA;SM;23611743,67;2012;14/07/2020;4380894,41
PD-00553-0063;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Hibridização Eólica-fotovoltaica com Armazenamento de Energia;48;G;FA;PA;SM;56378000;2019;;
PD-00553-0055;CONCLUÍDO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Laboratório de Ciclos Termodinâmicos Avançados - Fase 2;24;G;GT;PA;CM;944976,42;2017;29/01/2021;3097605,69
PD-00553-0015;EM ATRASO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Bancada de teste de coletores solares térmicos de alta temperatura;24;G;FA;DE;CD;802983,75;2011;;
PD-00553-0053;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Sistema Inteligente para Previsão Dinâmica e Adaptativa de Carga Considerando Previsões Meteorológicas Regionais de Curto e Médio..Prazo;54;G;GT;PB;SM;1867271,2;2017;;
PD-00553-0034;EM ATRASO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Energia elétrica de biohidrogênio e biogás;60;G;FA;DE;CM;12448027,44;2014;;10103990,66
PD-00553-0052;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Desenvolvimento de Sistema Ativo de Supressão de Arco Elétrico;60;G;SE;PA;ME;4885172,45;2017;;
PD-00553-0047;CANCELADO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;021/2016;Armazenamento de energia por meio ar comprimido em caverna de sal;48;G;GT;DE;CM;92218196,09;2016;;
PD-00553-0071;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Estudo e caracterização da confiabilidade dielétrica de cabos de média tensão usando análises de descargas parciais e recursos de IoT;48;D;SE;PA;SM;4647215,2;2021;;
PD-00553-0070;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Impactos da mobilidade elétrica no mercado de combustíveis e no seto elétrico.;36;G;OU;PA;CM;16000000;2021;;
PD-00553-0031;CONCLUÍDO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Proposição de Arranjo Tecnológico Piloto para Sistema Inteligente e Integrado de Gerenciamento de Energia;54;C;EE;PB;CM;496000;2014;29/01/2021;946180,17
PD-00553-0040;EM ATRASO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Lote Pioneiro - Serviço de manutenção de seções quentes de turbinas a gás no Brasil;60;G;GT;LP;CM;6115028,93;2015;;4680153,91
PD-00553-0039;EM ATRASO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Determinação dos parâmetros que controlam a corrosão acelerada pelo escoamento em caldeiras de recuperação.;60;G;GT;DE;CM;2026000;2015;;3875339,63
PD-00553-0065;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Desenvolvimento de dispositivos fotovoltaicos de terceira geração;48;G;FA;DE;MS;7949966,7;2020;;
PD-00553-0066;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Fase de Inserção no Mercado do Serviço de Reparo de Seções Quentes de Turbinas a Gás no Brasil.;48;G;GT;IM;CM;7700000;2020;;
PD-00553-0041;CONCLUÍDO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Métodos de menor custo para prospecção e avaliação do potencial solar brasileiro;60;G;FA;PA;CD;6112000;2016;20/07/2021;7763793,82
PD-00553-0057;EM ATRASO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Geração de hidrogênio e carbono nanoestrutrurado utilizando a reforma a seco via plasma;42;G;FA;DE;CM;7926214,48;2018;;
PD-00553-0051;EM ATRASO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Desenvolvimento de sistema de sensoriamento por fibra óptica para monitoramento de emissões de poluentes regulados em termoelétricas.;42;G;MA;PA;CD;2920905,92;2017;;
PD-00553-0058;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Desenvolvimento de células solares a base de filme de Perovskita;45;G;FA;DE;CD;28732497,42;2019;;
PD-00553-0059;EM ATRASO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Comparação de novo ciclo de potência baseado em fluido CO2 supercrítico com ciclo a vapor;30;G;GT;PA;CM;13055000;2019;;
PD-00553-0060;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Desenvolvimento de Equipamento para Avaliação de Recurso Eólico Offshore;48;G;FA;DE;ME;12788469,99;2019;;
PD-00553-0068;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Desenvolvimento de ferramenta de otimização multicritério para avaliação de métodos construtivos de parques eólicos offshore;48;G;FA;PA;SW;7263060,54;2020;;
PD-00553-0067;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Desenvolvimento de metodologia para criação de Ecossistema Estruturado de Inovação em Energia e Sustentabilidade.;36;G;MA;PA;CM;2404046,9;2020;;
PD-00553-0062;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Novos sistemas fotovoltaicos;48;G;FA;IM;CM;15830000;2019;;
PD-00553-0002;CONCLUÍDO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;;12;;;;;;2009;05/10/2011;729576,59
PD-00553-0061;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;022/2018;Programa Estratégico de Mobilidade Elétrica da Petrobras, com operação de car sharing, plataforma de serviços de recarga, modelos de negócio, infraestruturas laboratoriais e soluções para recarga;48;G;OU;CS;ME;73516174,05;2019;;
PD-00553-0056;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Pesquisa e Desenvolvimento de Modelos Matemáticos para Sistema Preditivo de Monitoramento de Emissões (PEMS) de Turbinas a Gás de Usinas Termelétricas;48;G;MA;PA;CM;2510000;2018;;
PD-00553-0069;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;;Estudo do comportamento geotécnico de solo arenoso carbonático de região com potencial eólico offshore;48;G;FA;PB;CM;6536678,16;2021;;
PD-00553-0046;EM EXECUÇÃO;;PETRÓLEO BRASILEIRO S A PETROBRAS;PETROBRAS;3,30E+13;021/2016;Arranjos técnicos e comerciais para a inserção de sistemas de armazenamento de energia no setor elétrico brasileiro;60;G;GT;PA;SM;25305977;2016;;
PD-00563-0120;EM EXECUÇÃO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Desenvolvimento de Revestimento (Coating) para proteção contra agentes quimicamente agressivos baseado em nanotecnologia;18;G;SE;DE;MS;888527,05;2020;;
PD-00563-0118;CONCLUÍDO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Desenvolvimento experimental de uma turbina hidráulica vertical com rotor conjugado ao estator e eixos posicionados axialmente ao do fluxo do fluido, baseado na prova de conceito do PD-0563-0214/2014.;17;G;FA;DE;ME;1020460;2018;11/08/2020;996660
PD-00563-0220;EM EXECUÇÃO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Cabeça de série da turbina vertical com rotor conjugado ao estator e eixos posicionados axialmente ao do fluxo do fluido, prova de conceito PD-0563-0214/2014 e protótipo do PD-00563-0118/2018;24;G;FA;CS;ME;2029512;2020;;
PD-00563-0117;EM ATRASO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Inserção no Mercado do Sistema de Monitoramento Inteligente para Manutenção Preditiva de Turbogeradores;24;G;SC;IM;SM;1050555;2017;;
PD-00563-0214;CONCLUÍDO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Desenvolvimento conceitual de turbina hidráulica vertical com rotor conjugado ao estator e eixos posicionados axialmente ao do fluxo do fluido.;42;G;FA;PA;CM;2580025;2014;15/10/2018;2535183,49
PD-00563-0314;CONCLUÍDO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Lote Pioneiro do Sistema de Monitoramento Inteligente para Manutenção Preditiva de Turbogeradores.;24;G;SC;LP;SM;1017994,74;2014;14/06/2017;970589,34
PD-00563-0111;CONCLUÍDO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Desenvolvimento de sistema de gerenciamento e análise de dados operacionais de geração de energia elétrica em usinas Termoelétricas;33;G;OP;DE;SW;1900000;2011;26/10/2015;1849068,75
PD-00563-1001;CONCLUÍDO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Emprego da Celulignina para Geração de Energia Elétrica em Turbinas à Gás;24;G;FA;DE;SM;468000;2010;17/12/2013;
PD-00563-1002;CONCLUÍDO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Desenvolvimento de sistema para avaliação e seleção de locais adequados para armazenamento geológico de CO2.;21;G;GT;PA;CM;500400;2010;17/04/2013;
PD-00563-0113;CANCELADO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Sistema da Qualidade do Óleo de Transformadores via Ultrassom;24;G;SC;PA;SM;880800;2013;;
PD-00563-0213;CANCELADO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Sistema para Detecção Precoce de Danos ao Isolamento de Unidades Turbogeradoras Através da Análise do Espectro da Relação V/I;24;G;SC;PA;SM;1010800;2013;;
PD-00563-0411;CANCELADO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Desenvolvimento de nova metodologia para aumento da eficiência do tratamento de água bruta para as Estações de Tratamento de Água da CAERD no Sistema de água de Pimenta Bueno;18;G;MA;DE;SM;1623877,03;2011;;
PD-00563-0311;CONCLUÍDO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Desenvolvimento de tinta resistente a altas temperaturas para emprego no segmento de geração, transmissão e distribuição de energia elétrica;24;G;OU;DE;MS;1291500;2011;11/06/2014;1230084,69
PD-00563-0114;CONCLUÍDO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Desenvolvimento de Cabeça de Série para produção da tinta desenvolvida no escopo do projeto código PD-0563-0311/2011.;41;G;OU;CS;MS;2101760;2014;02/04/2018;2065708,48
PD-00563-1003;CONCLUÍDO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Pesquisa e Desenvolvimento de Novos Materiais a Partir de Óleos e Gorduras para Uso em Processos de Geração Descentralizada, Distribuição e Transmissão de Energia Elétrica;60;G;FA;DE;SM;4387593,33;2010;21/06/2017;4198031,39
PD-00563-0112;CONCLUÍDO;;TERMO NORTE ENERGIA LTDA;;2,75E+12;;Cabeça de Série do Sistema de Monitoramento Inteligente para Manutenção Preditiva de Turbogeradores;24;G;SC;CS;SM;957520;2012;10/12/2014;921813,53
PD-00610-1001;CONCLUÍDO;;AES Uruguaiana Empreendimentos S.A.;;1,60E+12;;Desenvolvimento de Fotobiorreatores para mitigação das emissões de CO2 em Usinas Termoelétricas com o uso de microalgas.;24;G;MA;PA;ME;473183,04;2010;21/02/2017;398912,3
PD-00610-1002;CONCLUÍDO;;AES Uruguaiana Empreendimentos S.A.;;1,60E+12;;Digestão anaeróbia de biomassa para produção de metano e aproveitamento energético;60;G;FA;DE;CM;2999400;2010;24/05/2016;2592157,11
PD-00610-1003;CONCLUÍDO;;AES Uruguaiana Empreendimentos S.A.;;1,60E+12;;Desenvolvimento de um Sistema de Geração de Energia por meio do desenvolvimento de um Pirolisador Multi-Combustível.;60;G;FA;DE;ME;5000181,08;2010;14/07/2016;3498010,56
PD-00610-1005;CONCLUÍDO;;AES Uruguaiana Empreendimentos S.A.;;1,60E+12;;Estudo de otimização de superfícies, para maximização de eficiência e vida útil de filmes fotovoltaicos orgânicos em estruturas dee cobertura veicular acopladas a estruturas de armazenamento de carga.;20;G;FA;PA;CD;2462262;2018;28/01/2020;
PD-00610-1004;CONCLUÍDO;;AES Uruguaiana Empreendimentos S.A.;;1,60E+12;;SMART-SEN - Um Modelo de Simulação do Sistema Elétrico Nacional com Presença de Geração de Renováveis Intermitentes;60;G;PL;PA;CM;13983841,64;2015;10/04/2021;3769271
PD-00622-0117;CONCLUÍDO;;Queiroz Galvão Energética S.A.;QGE;3,30E+12;;NOVO MECANISMO DE CONTRATAÇÃO DE ENERGIA EM UMA BOLSA UTILIZANDO BLOCKCHAINS E METODOLOGIA INOVADORA DE MARCAÇÃO A MERCADO COM GARANTIAS MULTILATERAIS;32;C;OU;PA;CM;1300111,11;2017;21/08/2020;694591,7
PD-00622-0120;EM EXECUÇÃO;;Queiroz Galvão Energética S.A.;QGE;3,30E+12;;Ferramenta operacional para previsão do vento local e geração de usina eólica em escalas horária/diária/mensal baseada em métodos inteligentes para adaptação de parâmetros e reconfiguração de modelos;36;G;OP;PA;SW;2152260;2020;;
PD-00622-0119;EM EXECUÇÃO;;Queiroz Galvão Energética S.A.;QGE;3,30E+12;;Sistema Inteligente para Gestão Otimizada de Aerogeradores e Hidrogeradores;36;G;SE;PA;CM;3015222,22;2019;;
PD-00622-0213;CONCLUÍDO;;Queiroz Galvão Energética S.A.;QGE;3,30E+12;017/2013;Desenvolvimento de Metodologias de Medição e Simulação de Vento Integradas à Otimização Operacional e Financeira de um Parque Eólico em Operação no Brasil;49;G;FA;PA;CM;2402248,24;2013;11/06/2018;1170850
PD-00622-0211;CONCLUÍDO;;Queiroz Galvão Energética S.A.;QGE;3,30E+12;;Construção de planta piloto de geração de energia elétrica através de biodigestores em uma fazenda experimental associada ao parque de energias renováveis da UENF;31;G;FA;DE;ME;1049580;2011;15/10/2015;1177564,77
PD-00622-0002;CANCELADO;;Queiroz Galvão Energética S.A.;QGE;3,30E+12;;Otimização dos ajustes de controladores de geradores elétricos utilizando metaheurísticas.;18;G;SC;PA;SW;618160;2010;;
PD-00622-1001;CANCELADO;;Queiroz Galvão Energética S.A.;QGE;3,30E+12;;Utilização de um modelo híbrido para identificação de anormalidades e indicação de manutenção preditiva em geradores elétricos;18;G;SC;PA;SW;729540;2010;;
PD-00622-1002;CONCLUÍDO;;Queiroz Galvão Energética S.A.;QGE;3,30E+12;;Otimização dos ajustes de controladores de geradores elétricos utilizando metaheurísticas.;24;G;SC;PA;SW;618160;2010;05/06/2013;
PD-00622-1003;CONCLUÍDO;;Queiroz Galvão Energética S.A.;QGE;3,30E+12;;Simulador de Usinas Hidroelétricas (UHE) para Otimização da Operação;46;G;OP;DE;SM;1720440;2010;14/10/2015;669112,5
PD-00622-0113;CONCLUÍDO;;Queiroz Galvão Energética S.A.;QGE;3,30E+12;;Ferramenta inteligente de análise para ajuste de controladores de geradores elétricos (Regulador de Tensão, Regulador de Velocidade e PSS).;30;G;SC;DE;SW;977460;2013;29/11/2016;444300
PD-00622-0210;CANCELADO;;Queiroz Galvão Energética S.A.;QGE;3,30E+12;;Desenvolvimento de metodologia para implantação de projetos de pequena escala de geração de energia elétrica a partir de biocombustíveis produzidos em comunidades isoladas;18;G;FA;PA;CM;1200000;2011;;
PD-00622-0001;CANCELADO;;Queiroz Galvão Energética S.A.;QGE;3,30E+12;;Corrosão e formação de biofilmes em usinas hidroelétricas: origem dos problemas e proposição de soluções;24;G;OP;PA;CM;620286;2009;;
PD-00642-1304;EM ATRASO;;CAMPOS NOVOS ENERGIA S.A.;ENERCAN;3,36E+12;;Modelos de Segurança Estrutural de Barragens através de Simulações em Tempo Real por Elementos Finitos;40;G;GB;DE;SW;4869657,74;2018;;
PD-00642-2705;EM ATRASO;;CAMPOS NOVOS ENERGIA S.A.;ENERCAN;3,36E+12;;Usinas hidrelétricas reversíveis combinadas com hidrelétricas em cascata e seus benefícios para a gestão do setor elétrico brasileiro;30;G;GB;PA;CM;3131349;2019;;
PD-00642-0002;CONCLUÍDO;;CAMPOS NOVOS ENERGIA S.A.;ENERCAN;3,36E+12;002/2008;Metodologia de Elaboração da Função de Custo do Déficit;33;C;PL;PA;CM;5972650,2;2015;01/10/2018;2121098,8
PD-00642-2810;EM EXECUÇÃO;;CAMPOS NOVOS ENERGIA S.A.;ENERCAN;3,36E+12;;APM Multimodelos para UHEÂ´s;30;G;SC;DE;SW;3242235,99;2021;;
PD-00642-2905;EM EXECUÇÃO;;CAMPOS NOVOS ENERGIA S.A.;ENERCAN;3,36E+12;;Investigação e metodologia de análise de concentração de ozônio em hidrogeradores como ferramenta de manutenção preditiva;40;G;SC;PA;CM;2963560;2021;;
PD-00642-2502;EM ATRASO;;CAMPOS NOVOS ENERGIA S.A.;ENERCAN;3,36E+12;;SISTEMA AUTÔNOMO DE INSPEÇÃO DE TÚNEIS DE ADUÇÃO;24;G;SE;DE;SW;4829495;2018;;
PD-00642-0310;EM EXECUÇÃO;;CAMPOS NOVOS ENERGIA S.A.;ENERCAN;3,36E+12;;Nova concepção de montagem de palheta diretriz e buchas inferiores em Usinas Hidrelétricas sem Galeria Anelar;48;G;SE;DE;CM;2768434,1;2019;;
PD-00655-0659;EM EXECUÇÃO;;ENEL CIEN S.A;ENEL CIEN;1,98E+12;;Processamento de imagens em tempo real para idetificação de anomalias nas redes de transmissão, aerogeradores e usinas solares, embarcado em aeronave não tripulada;48;D;SE;DE;SM;3645000;2018;;
PD-00667-0002;CONCLUÍDO;;DONA FRANCISCA ENERGÉTICA S.A.;DFESA;2,83E+12;;Desenvolvimento de sistema queimador de gás pobre com aplicação em caldeira de centrais termelétricas;38;G;GT;PA;SM;2879004,5;2015;13/12/2019;1615584,47
PD-00667-0003;EM ATRASO;;DONA FRANCISCA ENERGÉTICA S.A.;DFESA;2,83E+12;;Sistema de Monitoramento e Controle Inteligente para a Barragem da UHE Dona Francisca - SMCI UDF;31;G;GB;DE;SM;2858293,02;2018;;
PD-00667-0001;EM ATRASO;;DONA FRANCISCA ENERGÉTICA S.A.;DFESA;2,83E+12;;Determinação das Características Geométricas da Soleira Terminal em Bacias de Dissipação a Jusante de Vertedouro em Degraus.;36;G;OU;PA;CM;454423,24;2014;;732707,56
PD-00669-0017;EM ATRASO;;INVESTCO SA;INVESTCO;6,45E+11;;Desenvolvimento de uma Metodologia de Análise da Vida Útil Remanescente da Isolação em Barras de Geradores;48;G;SE;PA;CM;3245112,32;2017;;
PD-00669-0016;CONCLUÍDO;;INVESTCO SA;INVESTCO;6,45E+11;;Mecanismo de transposição de peixes: atratividade e hidroacustica como ferramenta para redução de adensamento de cardumes a jusante;37;G;GB;PA;ME;2085130,2;2015;05/09/2018;
PD-00669-0010;CANCELADO;;INVESTCO SA;INVESTCO;6,45E+11;;Sistema de analise dinâmica de alarmes e eventos oscilográficos, para orientação ao operador, utilizando técnicas de sistemas especialistas.;18;G;SC;PA;SM;1104230;2010;;
PD-00669-0011;CONCLUÍDO;;INVESTCO SA;INVESTCO;6,45E+11;;Desenvolvimento de uma Metodologia para Detecção Precoce de Danos no Isolamento de Unidades Hidrogeradoras através da Análise do Espectro de Impedância;28;G;OP;DE;SM;1160721,2;2010;22/02/2013;283314,25
PD-00669-0015;CONCLUÍDO;;INVESTCO SA;INVESTCO;6,45E+11;;Desenvolvimento de Sistema inteligente para otmimização de rotas de inspeção de operação e manutenção de usinas de geração de energia elétrica;41;G;OP;PA;SM;2017332;2014;27/04/2018;2227819,13
PD-00673-0001;CONCLUÍDO;;LAJEADO ENERGIA S/A;;3,46E+12;;Protótipo de sistema inteligente \on-line\ de avaliação de agentes estressores e alterações de regime operacional no desgaste de componentes de hidrogeradores;48;G;OP;DE;SM;3390856,9;2009;02/08/2014;3232395,43
PD-00673-0002;CANCELADO;;LAJEADO ENERGIA S/A;;3,46E+12;;Sistema de analise dinâmica de alarmes e eventos oscilográficos, para orientação ao operador, utilizando técnicas de sistemas especialistas;18;G;OP;PA;SM;821140;2009;;
PD-00673-0003;CANCELADO;;LAJEADO ENERGIA S/A;;3,46E+12;;Desenvolvimento de sistema para acompanhamento das estruturas das barragens de concreto e terra integrado ao centro de diagnóstico de segurança de barragens;36;G;GB;PA;SM;2063200;2009;;
PD-00673-0015;CONCLUÍDO;;LAJEADO ENERGIA S/A;;3,46E+12;;Reabilitação de voçorocas para a contenção do assoreamento e melhoria do desempenho de reservatórios na produção de energia elétrica;34;G;GB;PA;CM;1105000;2010;04/08/2014;1028306,56
PD-00673-0052;EM EXECUÇÃO;;LAJEADO ENERGIA S/A;;3,46E+12;;Sistema Inteligente de Gestão da Manutenção e Operação de Ativos utilizando tecnologia de realidade aumentada e realidade virtual;44;G;SC;PA;SM;4532000;2018;;
PD-00673-0053;EM ATRASO;;LAJEADO ENERGIA S/A;;3,46E+12;;Modelagem Regulatoria de Remuneracao de Usinas Hidroeletricas Reversiveis;21;G;FA;PA;CM;1429800;2019;;
PD-00673-0050;CONCLUÍDO;;LAJEADO ENERGIA S/A;;3,46E+12;;Desenvolvimento de Sistema para Diagnósticos de Transformadores de Potência com Técnicas de Manutenção Baseada em Condição e Inteligência Computacional;46;G;OP;PA;SM;2461924;2013;16/10/2017;1608789,59
PD-00673-0051;EM ATRASO;;LAJEADO ENERGIA S/A;;3,46E+12;;ESTUDO DO IMPACTO DE ASSOREAMENTO DE RESERVATÓRIOS EM CASCATA PARA ESTIMATIVA REAL DA CURVA DE EFICIÊNCIA DE RETENÇÃO DE SEDIMENTOS;26;G;GB;PA;SW;1483560;2013;;
PD-00673-0021;EM EXECUÇÃO;;LAJEADO ENERGIA S/A;;3,46E+12;022/2018;Desenvolvimento e Implantacao Piloto de um Modelo Tecnico e de Negocios de Infraestrutura de Recarga para Frotas de Onibus Eletricos;31;D;OU;IM;SM;4169961,28;2019;;
PD-00673-0004;CONCLUÍDO;;LAJEADO ENERGIA S/A;;3,46E+12;;Estudos e aplicações de geotecnologias à determinação de impactos e restrições socioambientais da Usina de Lajeado - plataforma SIG para identificação e tomada de decisões administrativas;24;G;MA;PB;CM;1282627;2009;24/09/2012;562392,1
PD-00673-0005;EM ATRASO;;LAJEADO ENERGIA S/A;;3,46E+12;;Sistema Inteligente de Supervisão Georeferenciada De Reservatório Através de Veículo Autônomo;60;G;GB;DE;ME;3486164,96;2009;;
