"id","titulo_projeto","motor","categorias"
"CNPQ-122453/2022-0","Avaliação da cinética de sorção do óleo diesel utilizando biossorventes","Avaliacao da cinetica de sorcao do oleo diesel utilizando biossorventes Quimica Fisico-Quimica","2.1"
"CNPQ-122498/2022-4","RELACAO ENTRE A MICROESTRUTURA DA LIGA AL-FE EUTETICA E A GERACAO DE HIDROGENIO VIA HIDROLISE","RELACAO ENTRE A MICROESTRUTURA DA LIGA AL-FE EUTETICA E A GERACAO DE HIDROGENIO VIA HIDROLISE Engenharia de Materiais e Metalurgica Propriedades Fisicas dos Metais e Ligas","2.1"
"CNPQ-122606/2020-5","Síntese de zeólitas a partir da cinza do bagaço de cana-de-açúcar para utilização como suporte de catalisadores em processo de geração de álcoois a partir de","Sintese de zeolitas a partir da cinza do bagaco de cana-de-acucar para utilizacao como suporte de catalisadores em processo de geracao de alcoois a partir de Engenharia Quimica Tecnologia Quimica","3.4"
"CNPQ-122618/2022-0","REVISTA CAPRICHO: REPRESENTATIVIDADE E REPRESENTACOES DE MULHERES NEGRAS NA ?REVISTA DA GATINHA? ENTRE 2017 E 2022","REVISTA CAPRICHO: REPRESENTATIVIDADE E REPRESENTACOES DE MULHERES NEGRAS NA ?REVISTA DA GATINHA? ENTRE 2017 E 2022 Antropologia Antropologia das Populacoes Afro-Brasileiras","1.3"
"CNPQ-122639/2020-0","RELAÇÕES VULCÃO-GELO NA ILHA DECEPTION,  ANTÁRTICA MARÍTIMA E A EVOLUÇÃO DO SEU SISTEMA GEOMORFOLÓGICO-SEDIMENTAR DENTRO DA","RELACOES VULCAO-GELO NA ILHA DECEPTION,  ANTARTICA MARITIMA E A EVOLUCAO DO SEU SISTEMA GEOMORFOLOGICO-SEDIMENTAR DENTRO DA Geociencias Geografia Fisica","1.3"
"CNPQ-122681/2022-3","Derramamento de Óleo Bruto/Petróleo no Litoral da Bahia: Quantificando seus Efeitos à Saúde Humana - Ano II","Derramamento de Oleo Bruto/Petroleo no Litoral da Bahia: Quantificando seus Efeitos a Saude Humana - Ano II Probabilidade e Estatistica Probabilidade e Estatistica Aplicadas","2.1"
"CNPQ-122988/2022-1","Deposição de filmes finos de SiO2 na Câmara MPECVD por plasma Micro-Ondas gerados por cavidades ressonates","Deposicao de filmes finos de SiO2 na Camara MPECVD por plasma Micro-Ondas gerados por cavidades ressonates Fisica Fisica de Plasmas e Descargas Eletricas","2.1"
"CNPQ-123424/2022-4","AS CONSEQUÊNCIAS DAS MULTIMORBIDADES CARDIOMETABÓLICAS: SCOPING REVIEW","AS CONSEQUENCIAS DAS MULTIMORBIDADES CARDIOMETABOLICAS: SCOPING REVIEW Fisioterapia e Terapia Ocupacional Fisioterapia e Terapia Ocupacional","1.3"
"CNPQ-123510/2020-1","PREVISÃO DA PRECIPITAÇÃO MÁXIMA EM POÇOS DE CALDAS (MG) VIA INFERÊNCIA BAYESIANA","PREVISAO DA PRECIPITACAO MAXIMA EM POCOS DE CALDAS (MG) VIA INFERENCIA BAYESIANA Areas Tecnologicas de Fisica e Matematica Areas Tecnologicas de Fisica e Matematica","1.3"
"CNPQ-123560/2022-5","ANÁLISE DA EVOLUÇÃO DO PERFIL GLICÊMICO E PERFIL LIPÍDICO DO POLICIAL MILITAR E SEUS DEPENDENTES EM GOIÂNIA-GO","ANALISE DA EVOLUCAO DO PERFIL GLICEMICO E PERFIL LIPIDICO DO POLICIAL MILITAR E SEUS DEPENDENTES EM GOIANIA-GO Saude Coletiva Epidemiologia","1.3"
"CNPQ-123575/2020-6","EPIDEMIOLOGIA E SOBREVIDA DE PESSOAS COM CÂNCER DE PRÓSTATA ATENDIDAS NO BRASIL EM 10 ANOS","EPIDEMIOLOGIA E SOBREVIDA DE PESSOAS COM CANCER DE PROSTATA ATENDIDAS NO BRASIL EM 10 ANOS Areas Tecnologicas de Fisica e Matematica Areas Tecnologicas de Fisica e Matematica","1.3"
"CNPQ-123649/2021-8","RELAÇÕES POLÍTICAS E COMERCIAIS ENTRE BRASIL E CHINA NO PERÍODO DE 2016-2020: UMA REVISÃO SISTEMÁTICA","RELACOES POLITICAS E COMERCIAIS ENTRE BRASIL E CHINA NO PERIODO DE 2016-2020: UMA REVISAO SISTEMATICA Ciencia Politica Politica Internacional","1.3"
"CNPQ-123885/2020-5","Os planos de mobilidade urbana no Brasil e as ações em Maringá","Os planos de mobilidade urbana no Brasil e as acoes em Maringa Arquitetura e Urbanismo Planejamento e Projeto do Espaco Urbano","1.3"
"CNPQ-123927/2022-6","Avaliação da relação entre tamanho de grão e tensão de escoamento em metais nanoestruturados","Avaliacao da relacao entre tamanho de grao e tensao de escoamento em metais nanoestruturados Engenharia de Materiais e Metalurgica Propriedades Mecanicas dos Metais e Ligas","2.1"
"CNPQ-124037/2022-4","EVOLUÇÃO MOTORA DE INDIVÍDUOS COM DOENÇA DE PARKINSON PARTICIPANTES DE GRUPO TERAPÊUTICO: UM ESTUDO LONGITUDINAL","EVOLUCAO MOTORA DE INDIVIDUOS COM DOENCA DE PARKINSON PARTICIPANTES DE GRUPO TERAPEUTICO: UM ESTUDO LONGITUDINAL Fisioterapia e Terapia Ocupacional Fisioterapia e Terapia Ocupacional","1.3"
"CNPQ-124193/2020-0","Estudo da composição e avaliação da atividade anticolinesterásica de óleos essenciais de plantas da tribo Vernonieae (Asteraceae)","Estudo da composicao e avaliacao da atividade anticolinesterasica de oleos essenciais de plantas da tribo Vernonieae (Asteraceae) Quimica Separacao","2.1"
"CNPQ-124205/2020-8","Avaliação da microestrutura de filmes de trióxido de molibdênio depositados por pulverização catódica para aplicação em células solares.","Avaliacao da microestrutura de filmes de trioxido de molibdenio depositados por pulverizacao catodica para aplicacao em celulas solares. Engenharia de Materiais e Metalurgica Ceramicos","3.1"
"CNPQ-124314/2022-8","Propriedades ópticas de materiais semicondutores bidimensionais","Propriedades opticas de materiais semicondutores bidimensionais Fisica Prop. Oticas e Espectrosc. da Mat. Condens; Outras Inter. da Mat. com Rad. e Part.","6.2"
"CNPQ-124366/2022-8","ligas metalicas utilizadas como  biomateriais na área de saúde : estudo de corrosãoe toxicidade","ligas metalicas utilizadas como  biomateriais na area de saude : estudo de corrosaoe toxicidade Quimica Quimica Analitica","2.1"
"CNPQ-124386/2020-2","A síntese eletroquímica de Poly(3-alkyltiofenos) no desenvolvimento de células fotovoltaicas orgânicas","A sintese eletroquimica de Poly(3-alkyltiofenos) no desenvolvimento de celulas fotovoltaicas organicas Engenharia de Materiais e Metalurgica Materiais Nao-Metalicos","3.1"
"CNPQ-124494/2020-0","AN NLP AND TEXT MINING APPROACH FOR INFORMATION RETRIEVAL FROM COVID-19-RELATED LITERATURE","AN NLP AND TEXT MINING APPROACH FOR INFORMATION RETRIEVAL FROM COVID-19-RELATED LITERATURE Engenharia de Producao Pesquisa Operacional","1.3"
"CNPQ-124533/2020-5","Práticas estratégicas para mitigação da emissão de gases de efeito estufa em sistemas de produção a pasto do Sudeste Brasileiro (Pecus II)","Praticas estrategicas para mitigacao da emissao de gases de efeito estufa em sistemas de producao a pasto do Sudeste Brasileiro (Pecus II) Agronomia Agrometeorologia","2.1"
"CNPQ-124572/2021-9","Epidemiologia, vigilância e controle de hanseníase e doença de Chagas no nordeste do Brasil.","Epidemiologia, vigilancia e controle de hanseniase e doenca de Chagas no nordeste do Brasil. Saude Coletiva Medicina Preventiva","2.1"
"CNPQ-124580/2022-0","Coordenação de Robôs para o Transporte de Cargas","Coordenacao de Robos para o Transporte de Cargas Ciencia da Computacao Matematica da Computacao","2.1"
"CNPQ-124584/2021-7","Simulação e Caracterização Elétrica de Nanofios Transistores SOI","Simulacao e Caracterizacao Eletrica de Nanofios Transistores SOI Engenharia Eletrica Materiais e Componentes Semicondutores","6.2"
"CNPQ-124598/2021-8","Classificação da fauna de formigas do Brasil de acordo com sua afinidade de habitat","Classificacao da fauna de formigas do Brasil de acordo com sua afinidade de habitat Meio Ambiente e Sustentabilidade Meio Ambiente e Sustentabilidade","2.1"
"CNPQ-124717/2022-5","Desenvolvimento e avaliação de métodos colorimétricos para detecção de drogas ilícitas","Desenvolvimento e avaliacao de metodos colorimetricos para deteccao de drogas ilicitas Quimica Sintese Organica","2.1"
"CNPQ-124737/2022-6","Comparação entre o método dos elementos de contorno e o método dos painéis para a solução de escoamentos potenciais","Comparacao entre o metodo dos elementos de contorno e o metodo dos paineis para a solucao de escoamentos potenciais Engenharia Mecanica Projetos de Maquinas","2.1"
"CNPQ-124767/2022-2","Avaliação de consolidados fabricados por fusão seletivo a laser de  pos de ligas de titaneo","Avaliacao de consolidados fabricados por fusao seletivo a laser de  pos de ligas de titaneo Engenharia de Materiais e Metalurgica Metalurgia Fisica","2.1"
"CNPQ-124894/2020-8","MODELOS DE REPRODUÇÃO DE DOENÇAS E NOVAS FERRAMENTAS MOLECULARES PARA O ESTUDO DE LEVEDURAS NEGRAS DE ORIGEM CLÍNICA E","MODELOS DE REPRODUCAO DE DOENCAS E NOVAS FERRAMENTAS MOLECULARES PARA O ESTUDO DE LEVEDURAS NEGRAS DE ORIGEM CLINICA E Microbiologia Microbiologia Medica","1.3"
"CNPQ-124933/2022-0","Novos híbridos 4-metoxinaftalneo-1,3-pirimidina como potenciais agentes antifúngicos.","Novos hibridos 4-metoxinaftalneo-1,3-pirimidina como potenciais agentes antifungicos. Quimica Sintese Organica","2.1"
"CNPQ-125044/2020-8","Crescimento e biofixação de CO2 no cultivo Chlorella vulgaris em fotobiorreator com uso de reguladores de crescimento","Crescimento e biofixacao de CO2 no cultivo Chlorella vulgaris em fotobiorreator com uso de reguladores de crescimento Agronomia Microbiologia e Bioquimica do Solo","3.4"
"CNPQ-125123/2020-5","Zoneamento pecuário de risco climático para produção de leite no Sudeste do Brasil","Zoneamento pecuario de risco climatico para producao de leite no Sudeste do Brasil Economia Economias Agraria e dos Recursos Naturais","7.1"
"CNPQ-125254/2022-9","PREVALÊNCIA, INCIDÊNCIA E PERFIL DE PROBLEMAS DE SAÚDE E ASPECTOS DE ESTRUTURA E FUNÇÃO CORPORAL DE PARATLETAS BRASILEIROS","PREVALENCIA, INCIDENCIA E PERFIL DE PROBLEMAS DE SAUDE E ASPECTOS DE ESTRUTURA E FUNCAO CORPORAL DE PARATLETAS BRASILEIROS Fisioterapia e Terapia Ocupacional Fisioterapia e Terapia Ocupacional","1.3"
"CNPQ-125281/2021-8","PREVALÊNCIA DE INSEGURANÇA ALIMENTAR E CONSUMO INTEGRAL DE ALIMENTOS EM COMUNIDADES EM SITUAÇÃO DE VULNERABILIDADE SOCIAL  NA","PREVALENCIA DE INSEGURANCA ALIMENTAR E CONSUMO INTEGRAL DE ALIMENTOS EM COMUNIDADES EM SITUACAO DE VULNERABILIDADE SOCIAL  NA Saude Coletiva Medicina Preventiva","1.3"
"CNPQ-125281/2021-8","PREVALÊNCIA DE INSEGURANÇA ALIMENTAR E CONSUMO INTEGRAL DE ALIMENTOS EM COMUNIDADES EM SITUAÇÃO DE VULNERABILIDADE SOCIAL  NA","PREVALENCIA DE INSEGURANCA ALIMENTAR E CONSUMO INTEGRAL DE ALIMENTOS EM COMUNIDADES EM SITUACAO DE VULNERABILIDADE SOCIAL  NA  Saude Coletiva Medicina Preventiva","1.3"
"CNPQ-125330/2020-0","Purificação da glicerina residual oriunda da produção de biodiesel para aproveitamento como matéria prima na produção de álcool glicerinado e","Purificacao da glicerina residual oriunda da producao de biodiesel para aproveitamento como materia prima na producao de alcool glicerinado e Engenharia Quimica Processos Industriais de Engenharia Quimica","3.4"
"CNPQ-125351/2022-4","Descargas luminescentes geradas por fontes pulsadas bipolares","Descargas luminescentes geradas por fontes pulsadas bipolares Fisica Fisica de Plasmas e Descargas Eletricas","2.1"
"CNPQ-125371/2020-9","Estudo Comparativo do Comportamento Térmico de Edificações em Clima Subtropical - Fase 3 (da arquitetura bioclimática ao NZEB)","Estudo Comparativo do Comportamento Termico de Edificacoes em Clima Subtropical - Fase 3 (da arquitetura bioclimatica ao NZEB) Arquitetura e Urbanismo Tecnologia de Arquitetura e Urbanismo","7.1"
"CNPQ-125426/2020-8","Atividades laborais offshore na esfera da Psicologia do Trabalho","Atividades laborais offshore na esfera da Psicologia do Trabalho Engenharia de Producao Gerencia de Producao","2.1"
"CNPQ-125484/2022-4","INVESTIGAÇÃO DE MICROPLÁSTICO EM OSTRA E MEXILHÕES E REPRODUÇÃO DE Crassostrea gasar NO ESTUÁRIO AMAZÔNICO","INVESTIGACAO DE MICROPLASTICO EM OSTRA E MEXILHOES E REPRODUCAO DE Crassostrea gasar NO ESTUARIO AMAZONICO Biologia Geral Biologia Geral","2.1"
"CNPQ-125491/2022-0","Cultura de cobertura em sistema de plantio direto no controle de plantas daninhas e produtividade da soja.","Cultura de cobertura em sistema de plantio direto no controle de plantas daninhas e produtividade da soja. Engenharia Agricola Engenharia de Agua e Solo","6.2"
"CNPQ-125498/2022-5","DINAMICA VEGETAL E EVOLUÇÃO DA PAISAGEM NO PICO DO JABRE UTILIZANDO O ISOTOPO DE CARBONO (&#948;13C)","DINAMICA VEGETAL E EVOLUCAO DA PAISAGEM NO PICO DO JABRE UTILIZANDO O ISOTOPO DE CARBONO (&#948;13C) Geociencias Geografia Fisica","1.3"
"CNPQ-125539/2022-3","Ligas metálicas utilizadas como  biomateriais na área da súde: Estudo de corosão e toxicidade","Ligas metalicas utilizadas como  biomateriais na area da sude: Estudo de corosao e toxicidade Quimica Quimica Analitica","2.1"
"CNPQ-125623/2022-4","Avaliação do potencial de biocarvões derivados de biomassas diversas como materiais adsorventes para remoção de contaminantes (orgânicos, inorgânicos e","Avaliacao do potencial de biocarvoes derivados de biomassas diversas como materiais adsorventes para remocao de contaminantes (organicos, inorganicos e  Quimica Quimica Analitica","3.4"
"CNPQ-125769/2022-9","Produção de biohidrogênio utilizando águas residuárias e sub-produtos agroindustriais","Producao de biohidrogenio utilizando aguas residuarias e sub-produtos agroindustriais Biotecnologia Biotecnologia","5.1"
"CNPQ-125888/2022-8","Avaliação de lectinas sobre populações de nematoides gastrintestinais de pequenos ruminantes no Estado do Ceará, Brasil","Avaliacao de lectinas sobre populacoes de nematoides gastrintestinais de pequenos ruminantes no Estado do Ceara, Brasil Biotecnologia Biotecnologia em Saude Humana e Animal","2.1"
"CNPQ-125982/2022-4","ESTUDO DO RELEVO DE ENERGIA POTENCIAL DA ADENILATO QUINASE","ESTUDO DO RELEVO DE ENERGIA POTENCIAL DA ADENILATO QUINASE Biofisica Biofisica Molecular","1.3"
"CNPQ-126008/2021-3","levo-BDO2 - Produção de R,R-2,3-Butanodiol por Paenibacillus polymyxa: importância da avaliação da fonte de glicerol e de parâmetros de processo","levo-BDO2 - Producao de R,R-2,3-Butanodiol por Paenibacillus polymyxa: importancia da avaliacao da fonte de glicerol e de parametros de processo Engenharia Quimica Processos Bioquimicos","3.4"
"CNPQ-126008/2021-3","levo-BDO2 - Produção de R,R-2,3-Butanodiol por Paenibacillus polymyxa: importância da avaliação da fonte de glicerol e de parâmetros de processo","levo-BDO2 - Producao de R,R-2,3-Butanodiol por Paenibacillus polymyxa: importancia da avaliacao da fonte de glicerol e de parametros de processo  Engenharia Quimica Processos Bioquimicos","3.4"
"CNPQ-126019/2022-3","Desenvolvimento de nanocompósitos constituído de ZIF-8, MoS2 e nanotubos de carbono para aplicações em armazenamento eletroquímico de hidrogênio.","Desenvolvimento de nanocompositos constituido de ZIF-8, MoS2 e nanotubos de carbono para aplicacoes em armazenamento eletroquimico de hidrogenio. Engenharia de Energia Sistemas Hibridos e Sistemas Nao-convencionais de Armazenagem de Energia","5.1"
"CNPQ-126119/2021-0","COMPARACAO DA EVOLUCAO DA  ENERGIA EOLICA, DA BIOMASSA E DE PCHS - DO PROINFA AO HISTORICO ATUAL","COMPARACAO DA EVOLUCAO DA  ENERGIA EOLICA, DA BIOMASSA E DE PCHS - DO PROINFA AO HISTORICO ATUAL Engenharia Eletrica Geracao da Energia Eletrica","1.3"
"CNPQ-126164/2020-7","DESCREVER A RETIRADA REGULAR DE MEDICAMENTOS PARA TRATAMENTO MEDICAMENTOSO DO HIV","DESCREVER A RETIRADA REGULAR DE MEDICAMENTOS PARA TRATAMENTO MEDICAMENTOSO DO HIV Saude Coletiva Saude Publica","1.3"
"CNPQ-126208/2020-4","Uso da tecnologia de infravermelho próximo para determinar a maturação de colheita e predizer desordens fisiológicas em mangas de forma não destrutiva","Uso da tecnologia de infravermelho proximo para determinar a maturacao de colheita e predizer desordens fisiologicas em mangas de forma nao destrutiva Agronomia Fisiologia de Plantas Cultivadas","2.1"
"CNPQ-126547/2021-1","Análise do comportamento do transiente de pressões em reservatórios naturalmente fraturados considerando multicamadas","Analise do comportamento do transiente de pressoes em reservatorios naturalmente fraturados considerando multicamadas Matematica Analise","2.1"
"CNPQ-126891/2020-6","Eletrodos Para Microbaterias Flexíveis De Íon-Lítio","Eletrodos Para Microbaterias Flexiveis De Ion-Litio Fisica Superficies e Interfaces; Peliculas e Filamentos","6.3"
"CNPQ-127026/2021-5","LEVANTAMENTO FLORÍSTICO E ALTERNATIVAS PARA O MANEJO DE PLANTAS DANINHAS OCORRENTES EM LAVOURAS DE SOJA, NO LESTE MARANHENSE","LEVANTAMENTO FLORISTICO E ALTERNATIVAS PARA O MANEJO DE PLANTAS DANINHAS OCORRENTES EM LAVOURAS DE SOJA, NO LESTE MARANHENSE Agronomia Manejo e Tratos Culturais","1.3"
"CNPQ-127105/2021-2","Análise de Pisos Mistos Aço-Concreto com Vigas Padrão Angelina em Regiões de Momento Fletor Negativo","Analise de Pisos Mistos Aco-Concreto com Vigas Padrao Angelina em Regioes de Momento Fletor Negativo Engenharia Civil Estruturas Metalicas","2.1"
"CNPQ-127140/2022-0","Intensificação em biotecnologia de microalgas usando biofotônica e dispositivos optoeletrônicos","Intensificacao em biotecnologia de microalgas usando biofotonica e dispositivos optoeletronicos Engenharia Quimica Processos Industriais de Engenharia Quimica","2.1"
"CNPQ-127181/2020-2","Obtenção de pó microesférico de óxido de grafeno reduzido para aplicação de armazenamento de energia","Obtencao de po microesferico de oxido de grafeno reduzido para aplicacao de armazenamento de energia Engenharia Quimica Tecnologia Quimica","6.3"
"CNPQ-127229/2022-1","Sistema de armazenamento baseado em supercapacitores aplicado a planta de geração fotovoltaica no estado da Paraíba","Sistema de armazenamento baseado em supercapacitores aplicado a planta de geracao fotovoltaica no estado da Paraiba Engenharia Eletrica Geracao da Energia Eletrica","3.1"
